time,input_u,output_y,mode_q
0.7,3.92628310693947,80.0784951791914,2
0.71,3.94615575391756,80.8607261708833,2
0.72,3.96572108034155,81.6347184353266,2
0.73,3.98497599661959,82.4001684681714,2
0.74,4.00391746217719,83.1567752196372,2
0.75,4.02254248593737,83.9042402558559,2
0.76,4.04084812679296,84.6422679190309,2
0.77,4.05883149407107,85.3705654863159,2
0.78,4.07648974798953,86.0888433273188,2
0.79,4.09382010010535,86.7968150601331,2
0.8,4.11081981375504,87.494197705805,2
0.81,4.12748620448673,88.1807118411413,2
0.82,4.14381664048413,88.8560817497659,2
0.83,4.15980854298209,89.5200355713338,2
0.84,4.17545938667381,90.1723054488123,2
0.85,4.19076670010966,90.81262767374,2
0.86,4.20572806608738,91.4407428293756,2
0.87,4.22034112203386,92.0563959316502,2
0.88,4.23460356037816,92.6593365678369,2
0.89,4.24851312891593,93.249319032855,2
0.9,4.26206763116505,93.8261024631243,2
0.91,4.27526492671249,94.3894509678897,2
0.92,4.28810293155229,94.9391337579369,2
0.93,4.30057961841468,95.4749252716186,2
0.94,4.31269301708615,95.996605298118,2
0.95,4.32444121472063,96.5039590978722,2
0.96,4.33582235614153,96.9967775200834,2
0.97,4.34683464413468,97.4748571172475,2
0.98,4.35747633973216,97.9380002566279,2
0.99,4.36774576248686,98.3860152286096,2
1,4.37764129073788,98.8187163518662,2
1.01,4.38716136186661,99.2359240752763,2
1.02,4.39630447254344,99.6374650765272,2
1.03,4.40506917896522,100.023172357346,2
1.04,4.41345409708318,100.392885335302,2
1.05,4.42145790282158,100.746449932117,2
1.06,4.42907933228669,101.083718658445,2
1.07,4.43631718196644,101.404550695053,2
1.08,4.44317030892048,101.708811970363,2
1.09,4.44963763096062,101.996375234304,2
1.1,4.45571812682172,102.267120128438,2
1.11,4.46141083632301,102.520933252302,2
1.12,4.46671486051967,102.757708225936,2
1.13,4.47162936184479,102.977345748562,2
1.14,4.47615356424163,103.179753653365,2
1.15,4.48028675328619,103.364846958359,2
1.16,4.48402827630002,103.532547913291,2
1.17,4.48737754245325,103.682786042569,2
1.18,4.49033402285793,103.815498184177,2
1.19,4.49289725065153,103.930628524561,2
1.2,4.49506682107068,104.028128629452,2
1.21,4.49684239151504,104.107957470634,2
1.22,4.49822368160147,104.170081448602,2
1.23,4.49921047320825,104.214474411134,2
1.24,4.49980261050954,104.241117667742,2
1.25,4.5,104.25,2
1.26,4.49980261050954,104.241117667742,2
1.27,4.49921047320825,104.214474411134,2
1.28,4.49822368160147,104.170081448602,2
1.29,4.49684239151504,104.107957470634,2
1.3,4.49506682107068,104.028128629452,2
1.31,4.49289725065153,103.930628524561,2
1.32,4.49033402285793,103.815498184177,2
1.33,4.48737754245325,103.682786042569,2
1.34,4.48402827630002,103.532547913291,2
1.35,4.48028675328619,103.364846958359,2
1.36,4.47615356424163,103.179753653365,2
1.37,4.47162936184479,102.977345748562,2
1.38,4.46671486051967,102.757708225936,2
1.39,4.46141083632301,102.520933252302,2
1.4,4.45571812682172,102.267120128438,2
1.41,4.44963763096062,101.996375234304,2
1.42,4.44317030892048,101.708811970363,2
1.43,4.43631718196644,101.404550695053,2
1.44,4.42907933228669,101.083718658445,2
1.45,4.42145790282158,100.746449932117,2
1.46,4.41345409708318,100.392885335302,2
1.47,4.40506917896522,100.023172357346,2
1.48,4.39630447254344,99.6374650765272,2
1.49,4.38716136186661,99.2359240752763,2
1.5,4.37764129073788,98.8187163518662,2
1.51,4.36774576248686,98.3860152286096,2
1.52,4.35747633973216,97.9380002566279,2
1.53,4.34683464413468,97.4748571172475,2
1.54,4.33582235614153,96.9967775200835,2
1.55,4.32444121472063,96.5039590978722,2
1.56,4.31269301708615,95.996605298118,2
1.57,4.30057961841468,95.4749252716186,2
1.58,4.28810293155229,94.9391337579369,2
1.59,4.27526492671249,94.3894509678897,2
1.6,4.26206763116505,93.8261024631243,2
1.61,4.24851312891593,93.249319032855,2
1.62,4.23460356037816,92.6593365678369,2
1.63,4.22034112203386,92.0563959316502,2
1.64,4.20572806608738,91.4407428293756,2
1.65,4.19076670010966,90.81262767374,2
1.66,4.17545938667381,90.1723054488123,2
1.67,4.15980854298209,89.5200355713338,2
1.68,4.14381664048413,88.8560817497659,2
1.69,4.12748620448673,88.1807118411414,2
1.7,4.11081981375504,87.494197705805,2
1.71,4.09382010010535,86.7968150601331,2
1.72,4.07648974798953,86.0888433273188,2
1.73,4.05883149407107,85.3705654863159,2
1.74,4.04084812679296,84.6422679190309,2
1.75,4.02254248593737,83.9042402558559,2
1.76,4.00391746217719,83.1567752196372,2
1.77,3.98497599661959,82.4001684681714,2
1.78,3.96572108034155,81.6347184353267,2
1.79,3.94615575391756,80.8607261708833,2
1.8,3.92628310693947,80.0784951791914,2
1.81,3.90610627752862,79.2883312567425,2
1.82,3.88562845184026,78.4905423287527,2
1.83,3.86485286356046,77.6854382848573,2
1.84,3.84378279339543,76.8733308140141,2
1.85,3.82242156855353,76.0545332387161,2
1.86,3.80077256221977,75.2293603486131,2
1.87,3.77883919302321,74.3981282336417,2
1.88,3.75662492449712,73.5611541167651,2
1.89,3.73413326453201,72.7187561864225,2
1.9,3.71136776482172,71.8712534287889,2
1.91,3.68833202030256,71.0189654599458,2
1.92,3.66502966858563,70.1622123580644,2
1.93,3.64146438938239,69.3013144957004,2
1.94,3.61763990392361,68.4365923723022,2
1.95,3.59355997437172,67.5683664470326,2
1.96,3.56922840322675,66.6969569720029,2
1.97,3.54464903272584,65.822683826021,2
1.98,3.51982574423651,64.9458663489507,2
1.99,3.4947624576438,64.0668231767826,2
2,3.46946313073118,63.1858720775151,2
2.01,3.44393175855567,62.3033297879417,2
2.02,3.41817237281689,61.4195118514433,2
2.03,3.39218904122047,60.5347324568813,2
2.04,3.36598586683567,59.6493042786875,2
2.05,3.33956698744749,58.7635383182456,2
2.06,3.31293657490324,57.877743746658,2
2.07,3.28609883445377,56.992227748992,2
2.08,3.2590580040894,56.107295370096,2
2.09,3.23181835387073,55.2232493620786,2
2.1,3.20438418525429,54.3403900335389,2
2.11,3.17675983041333,53.4590151006387,2
2.12,3.14894965155372,52.5794195401015,2
2.13,3.12095804022508,51.7018954442279,2
2.14,3.09278941662733,50.8267318780102,2
2.15,3.06444822891268,49.9542147384304,2
2.16,3.03593895248321,49.0846266160242,2
2.17,3.00726608928416,48.2182466587921,2
2.18,2.97843416709301,47.355350438535,2
2.19,2.9494477388045,46.496209819695,2
2.2,2.92031138171169,45.6410928307743,2
2.21,2.89102969678313,44.7902635384097,2
2.22,2.86160730793629,43.943981924172,2
2.23,2.83204886130747,43.1025037641646,2
2.24,2.80235902451802,42.266080511488,2
2.25,2.77254248593737,41.4349591816388,2
2.26,2.74260395394259,40.6093822409076,2
2.27,2.71254815617494,39.7895874978403,2
2.28,2.68237983879331,38.9758079978242,2
2.29,2.65210376572474,38.1682719208568,2
2.3,2.62172471791214,37.3672024825573,2
2.31,2.59124749255931,36.5728178384746,2
2.32,2.56067690237345,35.7853309917445,2
2.33,2.53001777480514,35.0049497041497,2
2.34,2.49927495128602,34.2318764106287,2
2.35,2.46845328646431,33.4663081372823,2
2.36,2.43755764743819,32.708436422922,2
2.37,2.40659291298721,31.9584472442013,2
2.38,2.37556397280189,31.2165209443716,2
2.39,2.34447572671159,30.4828321656993,2
2.4,2.31333308391076,29.7575497855804,2
2.41,2.2821409621837,29.0408368563838,2
2.42,2.25090428712804,28.3328505490569,2
2.43,2.21962799137686,27.6337421005183,2
2.44,2.18831701381983,26.9436567648667,2
2.45,2.15697629882328,26.2627337684269,2
2.46,2.12561079544942,25.5911062686557,2
2.47,2.09422545667484,24.9289013169246,2
2.48,2.06282523860834,24.2762398251979,2
2.49,2.03141509970838,23.6332365366161,2
2.5,2,23,2
2.51,1.96858490029162,22.3766325482808,2
2.52,1.93717476139166,21.7632302808641,2
2.53,1.90577454332516,21.1598830499312,2
2.54,1.87438920455058,20.5666744506787,2
2.55,1.84302370117672,19.9836818154956,2
2.56,1.81168298618017,19.4109762120735,2
2.57,1.78037200862314,18.848622445444,2
2.58,1.74909571287196,18.2966790639354,2
2.59,1.7178590378163,17.7551983690357,2
2.6,1.68666691608924,17.2242264291499,2
2.61,1.65552427328841,16.7038030972355,2
2.62,1.62443602719811,16.1939620322959,2
2.63,1.59340708701279,15.6947307247129,2
2.64,1.56244235256181,15.2061305253944,2
2.65,1.53154671353569,14.7281766787099,2
2.66,1.50072504871398,14.2608783591879,2
2.67,1.46998222519486,13.8042387119442,2
2.68,1.43932309762655,13.3582548968064,2
2.69,1.40875250744069,12.9229181361021,2
2.7,1.37827528208786,12.4982137660719,2
2.71,1.34789623427526,12.0841212918671,2
2.72,1.31762016120669,11.6806144460917,2
2.73,1.28745184382506,11.2876612508427,2
2.74,1.25739604605741,10.9052240832041,2
2.75,1.22745751406263,10.5332597441441,2
2.76,1.19764097548198,10.1717195307671,2
2.77,1.16795113869253,9.82054931186592,2
2.78,1.13839269206371,9.47968960672027,2
