Time_s,InductorCurrent_A,CapacitorVoltage_V,SwitchState,Vin_V,L_H,C_F,R_Ohm
0.001544,-0.845429641712391,21.6849529262303,0,24,0.001,0.00047,10
0.001545,-0.867114594638621,21.678540319987,0,24,0.001,0.00047,10
0.001546,-0.888793134958608,21.6720829399304,0,24,0.001,0.00047,10
0.001547,-0.910465217898539,21.6655808092305,0,24,0.001,0.00047,10
0.001548,-0.932130798707769,21.6590339511479,0,24,0.001,0.00047,10
0.001549,-0.953789832658917,21.6524423890333,0,24,0.001,0.00047,10
0.00155,-0.97544227504795,21.6458061463279,0,24,0.001,0.00047,10
0.001551,-0.997088081194278,21.6391252465626,0,24,0.001,0.00047,10
0.001552,-1.01872720644084,21.6323997133587,0,24,0.001,0.00047,10
0.001553,-1.0403596061542,21.6256295704272,0,24,0.001,0.00047,10
0.001554,-1.06198523572463,21.6188148415694,0,24,0.001,0.00047,10
0.001555,-1.0836040505662,21.611955550676,0,24,0.001,0.00047,10
0.001556,-1.10521600611687,21.6050517217278,0,24,0.001,0.00047,10
0.001557,-1.1268210578386,21.5981033787953,0,24,0.001,0.00047,10
0.001558,-1.1484191612174,21.5911105460385,0,24,0.001,0.00047,10
0.001559,-1.17001027176343,21.5840732477069,0,24,0.001,0.00047,10
0.00156,-1.19159434501114,21.5769915081398,0,24,0.001,0.00047,10
0.001561,-1.21317133651928,21.5698653517657,0,24,0.001,0.00047,10
0.001562,-1.23474120187105,21.5626948031026,0,24,0.001,0.00047,10
0.001563,-1.25630389667415,21.5554798867575,0,24,0.001,0.00047,10
0.001564,-1.27785937656091,21.548220627427,0,24,0.001,0.00047,10
0.001565,-1.29940759718833,21.5409170498965,0,24,0.001,0.00047,10
0.001566,-1.32094851423823,21.5335691790408,0,24,0.001,0.00047,10
0.001567,-1.34248208341727,21.5261770398235,0,24,0.001,0.00047,10
0.001568,-1.36400826045709,21.5187406572971,0,24,0.001,0.00047,10
0.001569,-1.38552700111439,21.5112600566031,0,24,0.001,0.00047,10
0.00157,-1.40703826117099,21.5037352629717,0,24,0.001,0.00047,10
0.001571,-1.42854199643397,21.4961663017217,0,24,0.001,0.00047,10
0.001572,-1.45003816273569,21.4885531982609,0,24,0.001,0.00047,10
0.001573,-1.47152671593395,21.4808959780852,0,24,0.001,0.00047,10
0.001574,-1.49300761191203,21.4731946667794,0,24,0.001,0.00047,10
0.001575,-1.51448080657881,21.4654492900164,0,24,0.001,0.00047,10
0.001576,-1.53594625586883,21.4576598735577,0,24,0.001,0.00047,10
0.001577,-1.55740391574239,21.449826443253,0,24,0.001,0.00047,10
0.001578,-1.57885374218564,21.4419490250401,0,24,0.001,0.00047,10
0.001579,-1.60029569121068,21.434027644945,0,24,0.001,0.00047,10
0.00158,-1.62172971885563,21.4260623290818,0,24,0.001,0.00047,10
0.001581,-1.64315578118471,21.4180531036525,0,24,0.001,0.00047,10
0.001582,-1.66457383428836,21.4099999949471,0,24,0.001,0.00047,10
0.001583,-1.68598383428331,21.4019030293433,0,24,0.001,0.00047,10
0.001584,-1.70738573731265,21.3937622333067,0,24,0.001,0.00047,10
0.001585,-1.72877949954596,21.3855776333904,0,24,0.001,0.00047,10
0.001586,-1.75016507717935,21.3773492562353,0,24,0.001,0.00047,10
0.001587,-1.77154242643558,21.3690771285698,0,24,0.001,0.00047,10
0.001588,-1.79291150356415,21.3607612772096,0,24,0.001,0.00047,10
0.001589,-1.81427226484136,21.3524017290579,0,24,0.001,0.00047,10
0.00159,-1.83562466657042,21.3439985111053,0,24,0.001,0.00047,10
0.001591,-1.85696866508152,21.3355516504294,0,24,0.001,0.00047,10
0.001592,-1.87830421673195,21.3270611741951,0,24,0.001,0.00047,10
0.001593,-1.89963127790615,21.3185271096543,0,24,0.001,0.00047,10
0.001594,-1.9209498050158,21.3099494841461,0,24,0.001,0.00047,10
0.001595,-1.94225975449995,21.3013283250962,0,24,0.001,0.00047,10
0.001596,-1.96356108282505,21.2926636600175,0,24,0.001,0.00047,10
0.001597,-1.98485374648506,21.2839555165093,0,24,0.001,0.00047,10
0.001598,-2.00613770200157,21.275203922258,0,24,0.001,0.00047,10
0.001599,-2.02741290592383,21.2664089050362,0,24,0.001,0.00047,10
0.0016,-2.04867931482887,21.2575704927034,0,24,0.001,0.00047,10
0.001601,-2.06993688532157,21.2486887132053,0,24,0.001,0.00047,10
0.001602,-2.09118557403478,21.2397635945742,0,24,0.001,0.00047,10
0.001603,-2.11242533762935,21.2307951649284,0,24,0.001,0.00047,10
0.001604,-2.13365613279428,21.2217834524728,0,24,0.001,0.00047,10
0.001605,-2.15487791624675,21.2127284854983,0,24,0.001,0.00047,10
0.001606,-2.17609064473225,21.2036302923817,0,24,0.001,0.00047,10
0.001607,-2.19729427502463,21.194488901586,0,24,0.001,0.00047,10
0.001608,-2.21848876392622,21.1853043416601,0,24,0.001,0.00047,10
0.001609,-2.23967406826788,21.1760766412386,0,24,0.001,0.00047,10
0.00161,-2.26085014490912,21.166805829042,0,24,0.001,0.00047,10
0.001611,-2.28201695073816,21.1574919338765,0,24,0.001,0.00047,10
0.001612,-2.30317444267203,21.1481349846337,0,24,0.001,0.00047,10
0.001613,-2.32432257765667,21.1387350102908,0,24,0.001,0.00047,10
0.001614,-2.34546131266696,21.1292920399106,0,24,0.001,0.00047,10
0.001615,-2.36659060470687,21.1198061026412,0,24,0.001,0.00047,10
0.001616,-2.38771041080951,21.1102772277157,0,24,0.001,0.00047,10
0.001617,-2.40882068803723,21.1007054444527,0,24,0.001,0.00047,10
0.001618,-2.42992139348168,21.091090782256,0,24,0.001,0.00047,10
0.001619,-2.45101248426394,21.081433270614,0,24,0.001,0.00047,10
0.00162,-2.47209391753455,21.0717329391006,0,24,0.001,0.00047,10
0.001621,-2.49316565047365,21.0619898173741,0,24,0.001,0.00047,10
0.001622,-2.51422764029102,21.0522039351779,0,24,0.001,0.00047,10
0.001623,-2.5352798442262,21.04237532234,0,24,0.001,0.00047,10
0.001624,-2.55632221954854,21.0325040087731,0,24,0.001,0.00047,10
0.001625,-2.57735472355732,21.0225900244743,0,24,0.001,0.00047,10
0.001626,-2.59837731358179,21.0126333995254,0,24,0.001,0.00047,10
0.001627,-2.61938994698132,21.0026341640923,0,24,0.001,0.00047,10
0.001628,-2.64039258114541,20.9925923484255,0,24,0.001,0.00047,10
0.001629,-2.66138517349383,20.9825079828596,0,24,0.001,0.00047,10
0.00163,-2.68236768147669,20.9723810978133,0,24,0.001,0.00047,10
0.001631,-2.70334006257451,20.9622117237893,0,24,0.001,0.00047,10
0.001632,-2.72430227429829,20.9519998913745,0,24,0.001,0.00047,10
0.001633,-2.74525427418967,20.9417456312395,0,24,0.001,0.00047,10
0.001634,-2.76619601982091,20.9314489741389,0,24,0.001,0.00047,10
0.001635,-2.78712746879505,20.9211099509107,0,24,0.001,0.00047,10
0.001636,-2.80804857874596,20.9107285924769,0,24,0.001,0.00047,10
0.001637,-2.82895930733843,20.9003049298429,0,24,0.001,0.00047,10
0.001638,-2.84985961226828,20.8898389940975,0,24,0.001,0.00047,10
0.001639,-2.87074945126238,20.8793308164131,0,24,0.001,0.00047,10
0.00164,-2.89162878207879,20.8687804280452,0,24,0.001,0.00047,10
0.001641,-2.91249756250683,20.8581878603327,0,24,0.001,0.00047,10
0.001642,-2.93335575036717,20.8475531446975,0,24,0.001,0.00047,10
0.001643,-2.95420330351186,20.8368763126447,0,24,0.001,0.00047,10
0.001644,-2.97504017982451,20.8261573957622,0,24,0.001,0.00047,10
0.001645,-2.99586633722027,20.8153964257209,0,24,0.001,0.00047,10
0.001646,-3.01668173364599,20.8045934342745,0,24,0.001,0.00047,10
0.001647,-3.03748632708027,20.7937484532595,0,24,0.001,0.00047,10
0.001648,-3.05828007553353,20.7828615145948,0,24,0.001,0.00047,10
0.001649,-3.07906293704812,20.771932650282,0,24,0.001,0.00047,10
0.00165,-3.0998348696984,20.7609618924053,0,24,0.001,0.00047,10
0.001651,-3.12059583159081,20.7499492731309,0,24,0.001,0.00047,10
0.001652,-3.14134578086394,20.7388948247077,0,24,0.001,0.00047,10
0.001653,-3.16208467568865,20.7277985794666,0,24,0.001,0.00047,10
0.001654,-3.18281247426811,20.7166605698206,0,24,0.001,0.00047,10
0.001655,-3.20352913483793,20.7054808282647,0,24,0.001,0.00047,10
0.001656,-3.2242346156662,20.6942593873761,0,24,0.001,0.00047,10
0.001657,-3.24492887505358,20.6829962798135,0,24,0.001,0.00047,10
0.001658,-3.26561187133339,20.6716915383177,0,24,0.001,0.00047,10
0.001659,-3.28628356287171,20.6603451957109,0,24,0.001,0.00047,10
0.00166,-3.30694390806742,20.6489572848972,0,24,0.001,0.00047,10
0.001661,-3.32759286535232,20.637527838862,0,24,0.001,0.00047,10
0.001662,-3.34823039319118,20.6260568906721,0,24,0.001,0.00047,10
0.001663,-3.36885645008185,20.6145444734758,0,24,0.001,0.00047,10
0.001664,-3.38947099455533,20.6029906205026,0,24,0.001,0.00047,10
0.001665,-3.41007398517583,20.591395365063,0,24,0.001,0.00047,10
0.001666,-3.43066538054089,20.5797587405488,0,24,0.001,0.00047,10
0.001667,-3.45124513928144,20.5680807804326,0,24,0.001,0.00047,10
0.001668,-3.47181322006187,20.5563615182681,0,24,0.001,0.00047,10
0.001669,-3.49236958158014,20.5446009876896,0,24,0.001,0.00047,10
0.00167,-3.51291418256783,20.5327992224123,0,24,0.001,0.00047,10
0.001671,-3.53344698179024,20.5209562562318,0,24,0.001,0.00047,10
0.001672,-3.55396793804647,20.5090721230246,0,24,0.001,0.00047,10
0.001673,-3.5744770101695,20.4971468567472,0,24,0.001,0.00047,10
0.001674,-3.59497415702625,20.4851804914369,0,24,0.001,0.00047,10
0.001675,-3.61545933751768,20.473173061211,0,24,0.001,0.00047,10
0.001676,-3.63593251057889,20.4611246002671,0,24,0.001,0.00047,10
0.001677,-3.65639363517916,20.4490351428828,0,24,0.001,0.00047,10
0.001678,-3.67684267032204,20.4369047234159,0,24,0.001,0.00047,10
0.001679,-3.69727957504546,20.4247333763038,0,24,0.001,0.00047,10
0.00168,-3.71770430842176,20.4125211360641,0,24,0.001,0.00047,10
0.001681,-3.73811682955783,20.4002680372938,0,24,0.001,0.00047,10
0.001682,-3.75851709759512,20.3879741146698,0,24,0.001,0.00047,10
0.001683,-3.77890507170979,20.3756394029484,0,24,0.001,0.00047,10
0.001684,-3.79928071111274,20.3632639369654,0,24,0.001,0.00047,10
0.001685,-3.81964397504971,20.350847751636,0,24,0.001,0.00047,10
0.001686,-3.83999482280134,20.3383908819547,0,24,0.001,0.00047,10
0.001687,-3.8603332136833,20.3258933629952,0,24,0.001,0.00047,10
0.001688,-3.88065910704629,20.3133552299101,0,24,0.001,0.00047,10
0.001689,-3.9009724622762,20.3007765179313,0,24,0.001,0.00047,10
0.00169,-3.92127323879413,20.2881572623694,0,24,0.001,0.00047,10
0.001691,-3.9415613960565,20.2754974986141,0,24,0.001,0.00047,10
0.001692,-3.96183689355512,20.2627972621334,0,24,0.001,0.00047,10
0.001693,-3.98209969081725,20.2500565884743,0,24,0.001,0.00047,10
0.001694,-4.00234974740572,20.2372755132623,0,24,0.001,0.00047,10
0.001695,-4.02258702291899,20.2244540722011,0,24,0.001,0.00047,10
0.001696,-4.04281147699119,20.2115923010732,0,24,0.001,0.00047,10
0.001697,-4.06302306929226,20.1986902357389,0,24,0.001,0.00047,10
0.001698,-4.083221759528,20.1857479121371,0,24,0.001,0.00047,10
0.001699,-4.10340750744014,20.1727653662844,0,24,0.001,0.00047,10
0.0017,-4.12358027280642,20.1597426342758,0,24,0.001,0.00047,10
0.001701,-4.1437400154407,20.1466797522838,0,24,0.001,0.00047,10
0.001702,-4.16388669519298,20.133576756559,0,24,0.001,0.00047,10
0.001703,-4.18402027194954,20.1204336834295,0,24,0.001,0.00047,10
0.001704,-4.20414070563297,20.1072505693012,0,24,0.001,0.00047,10
0.001705,-4.22424795620227,20.0940274506575,0,24,0.001,0.00047,10
0.001706,-4.24434198365293,20.080764364059,0,24,0.001,0.00047,10
0.001707,-4.26442274801699,20.067461346144,0,24,0.001,0.00047,10
0.001708,-4.28449020936313,20.0541184336278,0,24,0.001,0.00047,10
0.001709,-4.30454432779676,20.0407356633028,0,24,0.001,0.00047,10
0.00171,-4.32458506346006,20.0273130720387,0,24,0.001,0.00047,10
0.001711,-4.3446123765321,20.013850696782,0,24,0.001,0.00047,10
0.001712,-4.36462622722888,20.000348574556,0,24,0.001,0.00047,10
0.001713,-4.38462657580344,19.9868067424609,0,24,0.001,0.00047,10
0.001714,-4.4046133825459,19.9732252376736,0,24,0.001,0.00047,10
0.001715,-4.42458660778357,19.9596040974474,0,24,0.001,0.00047,10
0.001716,-4.44454621188102,19.9459433591122,0,24,0.001,0.00047,10
0.001717,-4.46449215524013,19.9322430600744,0,24,0.001,0.00047,10
0.001718,-4.4844243983002,19.9185032378164,0,24,0.001,0.00047,10
0.001719,-4.50434290153802,19.9047239298971,0,24,0.001,0.00047,10
0.00172,-4.52424762546792,19.8909051739513,0,24,0.001,0.00047,10
0.001721,-4.54413853064187,19.8770470076899,0,24,0.001,0.00047,10
0.001722,-4.56401557764956,19.8631494688996,0,24,0.001,0.00047,10
0.001723,-4.58387872711846,19.8492125954432,0,24,0.001,0.00047,10
0.001724,-4.6037279397139,19.8352364252588,0,24,0.001,0.00047,10
0.001725,-4.62356317613916,19.8212209963604,0,24,0.001,0.00047,10
0.001726,-4.64338439713552,19.8071663468375,0,24,0.001,0.00047,10
0.001727,-4.66319156348236,19.7930725148549,0,24,0.001,0.00047,10
0.001728,-4.68298463599721,19.7789395386528,0,24,0.001,0.00047,10
0.001729,-4.70276357553586,19.7647674565467,0,24,0.001,0.00047,10
0.00173,-4.72252834299241,19.7505563069272,0,24,0.001,0.00047,10
0.001731,-4.74227889929934,19.7363061282598,0,24,0.001,0.00047,10
0.001732,-4.7620152054276,19.722016959085,0,24,0.001,0.00047,10
0.001733,-4.78173722238668,19.7076888380183,0,24,0.001,0.00047,10
0.001734,-4.8014449112247,19.6933218037499,0,24,0.001,0.00047,10
0.001735,-4.82113823302845,19.6789158950443,0,24,0.001,0.00047,10
0.001736,-4.84081714892349,19.6644711507411,0,24,0.001,0.00047,10
0.001737,-4.86048162007424,19.6499876097538,0,24,0.001,0.00047,10
0.001738,-4.88013160768399,19.6354653110708,0,24,0.001,0.00047,10
0.001739,-4.89976707299506,19.6209042937542,0,24,0.001,0.00047,10
0.00174,-4.91938797728881,19.6063045969406,0,24,0.001,0.00047,10
0.001741,-4.93899428188576,19.5916662598407,0,24,0.001,0.00047,10
0.001742,-4.9585859481456,19.5769893217388,0,24,0.001,0.00047,10
0.001743,-4.97816293746734,19.5622738219935,0,24,0.001,0.00047,10
0.001744,-4.99772521128933,19.5475198000367,0,24,0.001,0.00047,10
0.001745,-5.01727273108937,19.5327272953744,0,24,0.001,0.00047,10
0.001746,-5.03680545838474,19.5178963475858,0,24,0.001,0.00047,10
0.001747,-5.05632335473233,19.5030269963238,0,24,0.001,0.00047,10
0.001748,-5.07582638172865,19.4881192813145,0,24,0.001,0.00047,10
0.001749,-5.09531450100996,19.4731732423574,0,24,0.001,0.00047,10
0.00175,-5.11478767425232,19.4581889193249,0,24,0.001,0.00047,10
0.001751,-5.13424586317165,19.4431663521628,0,24,0.001,0.00047,10
0.001752,-5.15368902952381,19.4281055808897,0,24,0.001,0.00047,10
0.001753,-5.1731171351047,19.4130066455969,0,24,0.001,0.00047,10
0.001754,-5.19253014175029,19.3978695864487,0,24,0.001,0.00047,10
0.001755,-5.21192801133674,19.3826944436819,0,24,0.001,0.00047,10
0.001756,-5.23131070578042,19.3674812576059,0,24,0.001,0.00047,10
0.001757,-5.25067818703803,19.3522300686026,0,24,0.001,0.00047,10
0.001758,-5.27003041710663,19.3369409171262,0,24,0.001,0.00047,10
0.001759,-5.28936735802376,19.3216138437032,0,24,0.001,0.00047,10
0.00176,-5.30868897186746,19.3062488889322,0,24,0.001,0.00047,10
0.001761,-5.3279952207564,19.2908460934837,0,24,0.001,0.00047,10
0.001762,-5.34728606684988,19.2754054981005,0,24,0.001,0.00047,10
0.001763,-5.36656147234798,19.259927143597,0,24,0.001,0.00047,10
0.001764,-5.38582139949158,19.2444110708593,0,24,0.001,0.00047,10
0.001765,-5.40506581056244,19.2288573208453,0,24,0.001,0.00047,10
0.001766,-5.42429466788328,19.2132659345844,0,24,0.001,0.00047,10
0.001767,-5.44350793381787,19.1976369531773,0,24,0.001,0.00047,10
0.001768,-5.46270557077104,19.1819704177961,0,24,0.001,0.00047,10
0.001769,-5.48188754118884,19.1662663696843,0,24,0.001,0.00047,10
0.00177,-5.50105380755852,19.1505248501563,0,24,0.001,0.00047,10
0.001771,-5.52020433240868,19.1347459005977,0,24,0.001,0.00047,10
0.001772,-5.53933907830928,19.1189295624647,0,24,0.001,0.00047,10
0.001773,-5.55845800787174,19.1030758772848,0,24,0.001,0.00047,10
0.001774,-5.57756108374903,19.0871848866559,0,24,0.001,0.00047,10
0.001775,-5.59664826863568,19.0712566322465,0,24,0.001,0.00047,10
0.001776,-5.61571952526793,19.0552911557957,0,24,0.001,0.00047,10
0.001777,-5.63477481642373,19.0392884991131,0,24,0.001,0.00047,10
0.001778,-5.65381410492284,19.0232487040783,0,24,0.001,0.00047,10
0.001779,-5.67283735362692,19.0071718126415,0,24,0.001,0.00047,10
0.00178,-5.69184452543956,18.9910578668225,0,24,0.001,0.00047,10
0.001781,-5.71083558330638,18.9749069087116,0,24,0.001,0.00047,10
0.001782,-5.72981049021509,18.9587189804687,0,24,0.001,0.00047,10
0.001783,-5.74876920919556,18.9424941243235,0,24,0.001,0.00047,10
0.001784,-5.76771170331989,18.9262323825753,0,24,0.001,0.00047,10
0.001785,-5.78663793570246,18.9099337975933,0,24,0.001,0.00047,10
0.001786,-5.80554786950005,18.8935984118157,0,24,0.001,0.00047,10
0.001787,-5.82444146791187,18.8772262677504,0,24,0.001,0.00047,10
0.001788,-5.84331869417962,18.8608174079745,0,24,0.001,0.00047,10
0.001789,-5.86217951158759,18.8443718751341,0,24,0.001,0.00047,10
0.00179,-5.88102388346273,18.8278897119445,0,24,0.001,0.00047,10
0.001791,-5.89985177317467,18.8113709611899,0,24,0.001,0.00047,10
0.001792,-5.91866314413586,18.7948156657233,0,24,0.001,0.00047,10
0.001793,-5.93745795980159,18.7782238684665,0,24,0.001,0.00047,10
0.001794,-5.95623618367005,18.7615956124098,0,24,0.001,0.00047,10
0.001795,-5.97499777928246,18.7449309406121,0,24,0.001,0.00047,10
0.001796,-5.99374271022307,18.7282298962008,0,24,0.001,0.00047,10
0.001797,-6.01247094011928,18.7114925223713,0,24,0.001,0.00047,10
0.001798,-6.03118243264165,18.6947188623876,0,24,0.001,0.00047,10
0.001799,-6.04987715150403,18.6779089595814,0,24,0.001,0.00047,10
0.0018,-6.06855506046362,18.6610628573528,0,24,0.001,0.00047,10
0.001801,-6.08721612332097,18.6441805991694,0,24,0.001,0.00047,10
0.001802,-6.10586030392014,18.6272622285668,0,24,0.001,0.00047,10
0.001803,-6.1244875661487,18.6103077891481,0,24,0.001,0.00047,10
0.001804,-6.14309787393785,18.5933173245841,0,24,0.001,0.00047,10
0.001805,-6.16169119126244,18.5762908786131,0,24,0.001,0.00047,10
0.001806,-6.18026748214105,18.5592284950405,0,24,0.001,0.00047,10
0.001807,-6.19882671063609,18.5421302177391,0,24,0.001,0.00047,10
0.001808,-6.21736884085383,18.5249960906489,0,24,0.001,0.00047,10
0.001809,-6.23589383694448,18.5078261577767,0,24,0.001,0.00047,10
0.00181,-6.25440166310225,18.4906204631964,0,24,0.001,0.00047,10
0.001811,-6.27289228356545,18.4733790510487,0,24,0.001,0.00047,10
0.001812,-6.2913656626165,18.4561019655409,0,24,0.001,0.00047,10
0.001813,-6.30982176458204,18.4387892509469,0,24,0.001,0.00047,10
0.001814,-6.32826055383299,18.4214409516072,0,24,0.001,0.00047,10
0.001815,-6.34668199478459,18.4040571119285,0,24,0.001,0.00047,10
0.001816,-6.36508605189652,18.3866377763839,0,24,0.001,0.00047,10
0.001817,-6.38347268967291,18.3691829895125,0,24,0.001,0.00047,10
0.001818,-6.40184187266242,18.3516927959197,0,24,0.001,0.00047,10
0.001819,-6.42019356545834,18.3341672402766,0,24,0.001,0.00047,10
0.00182,-6.43852773269862,18.3166063673202,0,24,0.001,0.00047,10
0.001821,-6.45684433906594,18.2990102218534,0,24,0.001,0.00047,10
0.001822,-6.47514334928779,18.2813788487443,0,24,0.001,0.00047,10
0.001823,-6.49342472813653,18.263712292927,0,24,0.001,0.00047,10
0.001824,-6.51168844042946,18.2460105994005,0,24,0.001,0.00047,10
0.001825,-6.52993445102886,18.2282738132295,0,24,0.001,0.00047,10
0.001826,-6.54816272484209,18.2105019795437,0,24,0.001,0.00047,10
0.001827,-6.56637322682163,18.1926951435377,0,24,0.001,0.00047,10
0.001828,-6.58456592196517,18.1748533504714,0,24,0.001,0.00047,10
0.001829,-6.60274077531564,18.1569766456692,0,24,0.001,0.00047,10
0.00183,-6.62089775196131,18.1390650745205,0,24,0.001,0.00047,10
0.001831,-6.63903681703583,18.1211186824792,0,24,0.001,0.00047,10
0.001832,-6.65715793571831,18.1031375150637,0,24,0.001,0.00047,10
0.001833,-6.67526107323338,18.0851216178569,0,24,0.001,0.00047,10
0.001834,-6.69334619485123,18.0670710365058,0,24,0.001,0.00047,10
0.001835,-6.71141326588774,18.0489858167217,0,24,0.001,0.00047,10
0.001836,-6.72946225170446,18.0308660042801,0,24,0.001,0.00047,10
0.001837,-6.74749311770874,18.0127116450202,0,24,0.001,0.00047,10
0.001838,-6.76550582935376,17.9945227848453,0,24,0.001,0.00047,10
0.001839,-6.78350035213861,17.9762994697223,0,24,0.001,0.00047,10
0.00184,-6.80147665160833,17.9580417456816,0,24,0.001,0.00047,10
0.001841,-6.81943469335401,17.9397496588174,0,24,0.001,0.00047,10
0.001842,-6.83737444301283,17.9214232552871,0,24,0.001,0.00047,10
0.001843,-6.85529586626811,17.9030625813115,0,24,0.001,0.00047,10
0.001844,-6.87319892884943,17.8846676831745,0,24,0.001,0.00047,10
0.001845,-6.8910835965326,17.866238607223,0,24,0.001,0.00047,10
0.001846,-6.90894983513982,17.8477753998672,0,24,0.001,0.00047,10
0.001847,-6.92679761053969,17.8292781075797,0,24,0.001,0.00047,10
0.001848,-6.94462688864727,17.8107467768961,0,24,0.001,0.00047,10
0.001849,-6.96243763542417,17.7921814544145,0,24,0.001,0.00047,10
0.00185,-6.98022981687858,17.7735821867956,0,24,0.001,0.00047,10
0.001851,-6.99800339906538,17.7549490207625,0,24,0.001,0.00047,10
0.001852,-7.01575834808614,17.7362820031005,0,24,0.001,0.00047,10
0.001853,-7.03349463008924,17.7175811806571,0,24,0.001,0.00047,10
0.001854,-7.0512122112699,17.6988466003419,0,24,0.001,0.00047,10
0.001855,-7.06891105787024,17.6800783091264,0,24,0.001,0.00047,10
0.001856,-7.08659113617936,17.6612763540439,0,24,0.001,0.00047,10
0.001857,-7.10425241253341,17.6424407821894,0,24,0.001,0.00047,10
0.001858,-7.1218948533156,17.6235716407197,0,24,0.001,0.00047,10
0.001859,-7.13951842495632,17.604668976853,0,24,0.001,0.00047,10
0.00186,-7.15712309393317,17.5857328378686,0,24,0.001,0.00047,10
0.001861,-7.17470882677104,17.5667632711075,0,24,0.001,0.00047,10
0.001862,-7.19227559004215,17.5477603239716,0,24,0.001,0.00047,10
0.001863,-7.20982335036612,17.5287240439238,0,24,0.001,0.00047,10
0.001864,-7.22735207441004,17.5096544784882,0,24,0.001,0.00047,10
0.001865,-7.24486172888853,17.4905516752493,0,24,0.001,0.00047,10
0.001866,-7.26235228056378,17.4714156818527,0,24,0.001,0.00047,10
0.001867,-7.27982369624563,17.4522465460043,0,24,0.001,0.00047,10
0.001868,-7.29727594279164,17.4330443154706,0,24,0.001,0.00047,10
0.001869,-7.31470898710711,17.4138090380784,0,24,0.001,0.00047,10
0.00187,-7.33212279614519,17.3945407617147,0,24,0.001,0.00047,10
0.001871,-7.3495173369069,17.3752395343268,0,24,0.001,0.00047,10
0.001872,-7.36689257644123,17.3559054039219,0,24,0.001,0.00047,10
0.001873,-7.38424848184515,17.3365384185669,0,24,0.001,0.00047,10
0.001874,-7.40158502026372,17.3171386263888,0,24,0.001,0.00047,10
0.001875,-7.41890215889011,17.2977060755741,0,24,0.001,0.00047,10
0.001876,-7.43619986496568,17.2782408143689,0,24,0.001,0.00047,10
0.001877,-7.45347810578005,17.2587428910787,0,24,0.001,0.00047,10
0.001878,-7.47073684867113,17.2392123540683,0,24,0.001,0.00047,10
0.001879,-7.4879760610252,17.2196492517617,0,24,0.001,0.00047,10
0.00188,-7.50519571027696,17.2000536326422,0,24,0.001,0.00047,10
0.001881,-7.5223957639096,17.1804255452517,0,24,0.001,0.00047,10
0.001882,-7.53957618945485,17.1607650381912,0,24,0.001,0.00047,10
0.001883,-7.55673695449304,17.1410721601204,0,24,0.001,0.00047,10
0.001884,-7.57387802665316,17.1213469597576,0,24,0.001,0.00047,10
0.001885,-7.59099937361292,17.1015894858796,0,24,0.001,0.00047,10
0.001886,-7.6081009630988,17.0817997873218,0,24,0.001,0.00047,10
0.001887,-7.62518276288612,17.0619779129774,0,24,0.001,0.00047,10
0.001888,-7.6422447407991,17.0421239117983,0,24,0.001,0.00047,10
0.001889,-7.6592868647109,17.0222378327941,0,24,0.001,0.00047,10
0.00189,-7.67630910254369,17.0023197250324,0,24,0.001,0.00047,10
0.001891,-7.69331142226872,16.9823696376387,0,24,0.001,0.00047,10
0.001892,-7.71029379190636,16.9623876197961,0,24,0.001,0.00047,10
0.001893,-7.72725617952616,16.9423737207453,0,24,0.001,0.00047,10
0.001894,-7.7441985532469,16.9223279897844,0,24,0.001,0.00047,10
0.001895,-7.76112088123669,16.9022504762691,0,24,0.001,0.00047,10
0.001896,-7.77802313171296,16.8821412296119,0,24,0.001,0.00047,10
0.001897,-7.79490527294257,16.8620002992828,0,24,0.001,0.00047,10
0.001898,-7.81176727324185,16.8418277348086,0,24,0.001,0.00047,10
0.001899,-7.82860910097666,16.821623585773,0,24,0.001,0.00047,10
0.0019,-7.84543072456243,16.8013879018165,0,24,0.001,0.00047,10
0.001901,-7.86223211246425,16.7811207326362,0,24,0.001,0.00047,10
0.001902,-7.87901323319689,16.7608221279857,0,24,0.001,0.00047,10
0.001903,-7.89577405532487,16.7404921376751,0,24,0.001,0.00047,10
0.001904,-7.91251454746255,16.7201308115707,0,24,0.001,0.00047,10
0.001905,-7.92923467827412,16.6997381995949,0,24,0.001,0.00047,10
0.001906,-7.94593441647371,16.6793143517263,0,24,0.001,0.00047,10
0.001907,-7.96261373082544,16.6588593179994,0,24,0.001,0.00047,10
0.001908,-7.97927259014344,16.6383731485044,0,24,0.001,0.00047,10
0.001909,-7.99591096329194,16.6178558933874,0,24,0.001,0.00047,10
0.00191,-8.01252881918533,16.5973076028499,0,24,0.001,0.00047,10
0.001911,-8.02912612678818,16.5767283271489,0,24,0.001,0.00047,10
0.001912,-8.04570285511533,16.5561181165968,0,24,0.001,0.00047,10
0.001913,-8.06225897323193,16.5354770215611,0,24,0.001,0.00047,10
0.001914,-8.07879445025349,16.5148050924645,0,24,0.001,0.00047,10
0.001915,-8.09530925534595,16.4941023797847,0,24,0.001,0.00047,10
0.001916,-8.11180335772574,16.4733689340543,0,24,0.001,0.00047,10
0.001917,-8.12827672665979,16.4526048058604,0,24,0.001,0.00047,10
0.001918,-8.14472933146565,16.4318100458449,0,24,0.001,0.00047,10
0.001919,-8.1611611415115,16.4109847047044,0,24,0.001,0.00047,10
0.00192,-8.1775721262162,16.3901288331896,0,24,0.001,0.00047,10
